"FCT record ID","FCT","Food ID","Locale","Food code","English name","Local name","Sub-group code","Alternative Name","Tags","Water","Total nitrogen","Nitrogen conversion factor","Protein","Fat","Carbohydrate","Energy (kcal)","Energy (kJ)","Alcohol","Englyst fibre","Starch","Total sugars","AOAC","Non-milk extrinsic sugars","Intrinsic and milk sugars","Glucose","Fructose","Maltose","Lactose","Sucrose","Other sugars (UK)","FS Table sugar","FS Other Added Sugar","FS Honey","FS Fruit Juice","FS Dried Fruit","FS Fruit Puree","FS Stewed Fruit","FS Vegetable Puree","Satd FA","Cis-Mon FA","Cis-n3 FA","Cis-n6 FA","Trans FA","Cholesterol","Retinol","Total carotene","Alpha-carotene","Beta-carotene","Beta cryptoxanthin","Vitamin A","Vitamin D","Thiamin","Riboflavin","Niacin","Tryptophan/60","Niacin equivalent","Vitamin C","Vitamin E","Vitamin B6","Vitamin B12","Folate","Pantothenic acid","Biotin","Sodium","Potassium","Calcium","Magnesium","Phosphorus","Iron","Haem iron","Non-haem iron","Copper","Zinc","Chloride","Iodine","Manganese","Selenium","Total FS","Fruit","Dried fruit","Fruit juice","Smoothie fruit","Tomatoes","Tomato puree","Brassicaceae","Yellow Red Green","Beans","Nuts","Other Vegetables","Beef","Lamb","Pork","Processed Red Meat","Other Red Meat","Burgers","Sausages","Offal","Poultry","Processed Poultry","Game Birds","White Fish","Oily Fish","Canned Tuna","Shellfish","Cottage Cheese","Cheddar Cheese","Other Cheese","Vitamin A, retinol activity equivalents"
"10184","UK_NDB_3","30150","UK_current","19BARICA","Baby rice cake, flavoured (e.g. apple and raspberry)","Baby rice cake, flavoured (e.g. apple and raspberry)","52R","","","1.5","1.1","6.25","6.8","1","94.1","389","1659","0","0.5","84.2","10","0.7","2","8","0.9","1.8","0","0","1.4","0","0","0","0","8.4","0","1","0","0.2","0.3","0.38","0","0.32","0","0","0","2","0","2","0","0","0","0.74","0.04","6.8","2","8.8","0.8","0.1","0.3","0","17","0.8","4","0","263","27","116","326","1.5","0","1.5","0.25","2.1","0","2","3.43","15","9.6","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11480","UK_NDB_3","30108","UK_current","19BASA00","Bacon sandwich with mayo white/malted bread","Bacon sandwich with mayo white/malted bread","62R","","","41.1","2.1","5.96","12.7","15","27.3","288","1208","0","1.8","25.1","2.2","2.1","0.4","1.8","0.1","0.2","1.6","0","0.2","0","1","0","0","0","0","0","0","0","3.38","7.45","0.68","2.42","0.04","28","5","4","0","4","0","6","0.19","0.45","0.1","3.6","2.4","6","0","2.2","0.2","0.2","31","0.8","2","751","200","109","24","123","1.3","0.1","1.2","0.11","1.1","1183","8","0.36","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11551","UK_NDB_3","32980","UK_current","19BASA01","Bacon sandwich with mayo  wholemeal/oatmeal bread","Bacon sandwich with mayo  wholemeal/oatmeal bread","62R","","","42","2.1","6.03","12.7","15.4","24.9","283","1184","0","2.6","22.9","2.1","3.5","0.4","1.7","0.6","0.2","0.8","0","0.4","0","1.6","0","0","0","0","0","0","0","3.5","7.55","0.69","2.55","0.06","28","5","4","0","4","0","6","0.19","0.47","0.1","4.1","2.4","6.6","0","2.3","0.2","0.2","37","0.7","5","751","232","53","41","163","1.7","0.1","1.6","0.13","1.4","1199","6","0.87","7","1.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11429","UK_NDB_3","30141","UK_current","19BASAWI","Bacon sandwich with wholemeal/oatmeal bread","Bacon sandwich with wholemeal/oatmeal bread","62R","","","43.4","2.6","6.01","15.7","11.1","24.8","256","1076","0","2.6","23.1","1.7","3.6","0","1.7","0.6","0.2","0.8","0","0.1","0","1.3","0","0","0","0","0","0","0","3.98","4.34","0.19","1.55","0.07","32","0","0","0","0","0","0","0.25","0.6","0.11","5.1","2.9","8","0","0.2","0.3","0.2","37","0.9","5","879","278","54","44","186","1.8","0.1","1.7","0.14","1.7","1371","4","0.89","8","1.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8246","UK_NDB_3","30109","UK_current","19BASM00","Bacon, smoked, fried (including fat)","Bacon, smoked, fried (including fat)","22B","","","47.3","3.6","6.25","22.4","26","0","324","1344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.12","11.65","0.66","3.69","0.09","70","0","0","0","0","0","0","0.54","0.96","0.14","6.8","3.6","10.5","0","1.3","0.5","0.5","0","1.1","4","1438","331","7","20","170","0.6","0.2","0.4","0.05","1.7","2195","7","0.01","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11455","UK_NDB_3","30110","UK_current","19BASMFR","Bacon, smoked, fried (fat removed)","Bacon, smoked, fried (fat removed)","22B","","","58.8","4.3","6.25","27","10","0","198","829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.1","4.42","0.26","1.47","0.03","37","0","0","0","0","0","0","0.71","1.05","0.17","6.8","5","11.7","0","0.5","0.3","1.1","1","1.3","5","1295","363","8","24","216","0.7","0.3","0.4","0.08","2.2","1732","8","0.01","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"9410","UK_NDB_3","30111","UK_current","19BASMGR","Bacon, back/middle, smoked, grilled (fat removed)","Bacon, back/middle, smoked, grilled (fat removed)","22B","","","56.2","4.1","6.25","25.7","12.3","0","214","892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.64","5.11","0.18","1.41","0.05","41","0","0","0","0","0","0","0.7","0.98","0.17","7.7","4.7","12.4","0","0.1","0.5","0.8","0","1.3","5","1520","360","8","23","210","0.7","0.3","0.4","0.07","2.2","1976","8","0.01","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"917","UK_NDB_3","30112","UK_current","19BASMUN","Bacon, smoked, uncooked","Bacon, smoked, uncooked","22B","","","63.9","2.6","6.25","16.5","16.5","0","215","891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.17","6.85","0.24","2","0.08","53","0","0","0","0","0","0","0.3","0.63","0.11","5.6","2.6","8.2","1","0","0.5","0.3","3","1","2","1230","295","5","17","150","0.4","0.2","0.2","0.06","1.2","1890","5","0.01","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"917","UK_NDB_3","30113","UK_current","19BASTNO","Bacon streaky, unsmoked, uncooked","Bacon streaky, unsmoked, uncooked","22B","","","63.9","2.6","6.25","16.5","16.5","0","215","891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.17","6.85","0.24","2","0.08","53","0","0","0","0","0","0","0.3","0.63","0.11","5.6","2.6","8.2","1","0","0.5","0.3","3","1","2","1230","295","5","17","150","0.4","0.2","0.2","0.06","1.2","1890","5","0.01","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"917","UK_NDB_3","30114","UK_current","19BASTSM","Bacon streaky, smoked, uncooked","Bacon streaky, smoked, uncooked","22B","","","63.9","2.6","6.25","16.5","16.5","0","215","891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.17","6.85","0.24","2","0.08","53","0","0","0","0","0","0","0.3","0.63","0.11","5.6","2.6","8.2","1","0","0.5","0.3","3","1","2","1230","295","5","17","150","0.4","0.2","0.2","0.06","1.2","1890","5","0.01","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11038","UK_NDB_3","30115","UK_current","19BAWHBR","Bagel, wholemeal (brown)","Bagel, wholemeal (brown)","3R","","","32.1","1.8","6.25","11.4","2.3","45.4","237","1005","0","5.6","40","5.4","7.1","4.7","0.7","0.7","0.8","2.4","0","0.1","0","0","0","0","0","0","0","0","0","0.4","0.5","0.05","0.83","0.06","0","0","0","0","0","0","0","0","0.3","0.06","1.1","1.6","2.7","0","0","0","0","20","0.3","4","312","130","110","34","120","2.1","0","2.1","0.19","0.9","468","19","0.46","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11481","UK_NDB_3","30116","UK_current","19BBSOFR","BBQ Southern fried chicken wrap","BBQ Southern fried chicken wrap","62R","","","48.9","1.2","5.98","7.2","9","35","241","1015","0","1.6","30.6","4.4","2.6","1.4","2.9","0.5","0.6","1.2","0","2","0","1.2","1","0","0","0","0","0","0.1","1.62","4.42","0.44","1.4","0.04","3","6","160","31","143","1","33","0","0.16","0.12","2.3","1.6","4","3.8","1.7","0.2","0.1","31","0.4","1","326","170","89","17","146","1.2","0.1","1","0.07","0.5","630","3","0.31","3","2.3","0","0","0","0","0","1.46","7.95","3.97","0","0","6.79","0","0","0","0","0","0","0","0","12.07","0","0","0","0","0","0","0","0","0",""
"1691","UK_NDB_3","30117","UK_current","19BE","Beetroot, cooked","Beetroot, cooked","37M","","","82.4","0.4","6.25","2.3","0.1","9.5","46","195","0","1.9","0.7","8.8","2.6","0","8.8","0.2","0.1","0","0","8.5","0","0","0","0","0","0","0","0","0","0.02","0.03","0","0.05","0","0","0","27","27","14","0","5","0","0.01","0.01","0.1","0.3","0.4","5","0","0","0","110","0.1","0","110","510","29","16","87","0.8","0","0.8","0.03","0.5","76","2","0.9","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"6790","UK_NDB_3","30118","UK_current","19BEANVE","Beef and vegetable soup","Beef and vegetable soup","50D","","","78.9","1.5","6.25","9.3","3.9","5.4","92","389","0","0.8","3.2","2","1.3","0","2","0.5","0.4","0","0","1","0","0","0","0","0","0","0","0","0","1.22","1.68","0.06","0.57","0.09","26","1","2080","554","1803","0","348","0.17","0.07","0.05","0.9","2","2.9","2.9","0.4","0.1","0.7","11","0.2","1","307","200","18","12","67","0.9","0.3","0.6","0.05","2.3","472","6","0.08","3","0","0","0","0","0","0","0","0","18.22","0","0","18.34","27.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1329","UK_NDB_3","30119","UK_current","19BEBI","Beef biryani","Beef biryani","23B","","","65.1","1.4","7.48","8.8","3.7","21.2","148","627","0","1.2","18.7","2.2","1.8","0","2.2","0.8","0.6","0","0.2","0.4","0.1","0","0","0","0","0","0","0","0.1","1.33","1.5","0.07","0.43","0.11","15","2","47","0","44","5","10","0.08","0.06","0.09","1.6","2.1","3.6","2.6","0.4","0.2","0.5","10","0.2","1","80","204","34","21","97","2.1","0.2","1.9","0.1","1.6","144","5","0.38","6","0.1","0","0","0","0","6.51","0","0","0.39","4.34","0","17.87","17.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11560","UK_NDB_3","33014","UK_current","19BEBO00","Beef bolognese sauce, made with bottled pasta sauce","Beef bolognese sauce, made with bottled pasta sauce","23B","","","78.2","1.4","6.25","8.8","5.8","4.3","103","431","0","0.7","0.8","3.5","1","0.6","3","1.4","1.5","0","0","0.7","0","0.7","0","0","0","0","0","0","1.7","1.86","2.49","0.09","0.63","0.18","26","2","665","86","622","0","113","0.24","0.05","0.07","2.2","1.6","3.9","2","1.9","0.3","0.8","10","0.4","3","160","309","25","17","75","1.1","0.3","0.8","0.11","1.9","233","4","0.1","4","2.4","0","0","0","0","36.33","8.25","0","3.55","0","0","6.49","33.61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11560","UK_NDB_3","30139","UK_current","19BEBOSA","Beef bolognese sauce, shop-bought","Beef bolognese sauce, shop-bought","23B","","","78.2","1.4","6.25","8.8","5.8","4.3","103","431","0","0.7","0.8","3.5","1","0.6","3","1.4","1.5","0","0","0.7","0","0.7","0","0","0","0","0","0","1.7","1.86","2.49","0.09","0.63","0.18","26","2","665","86","622","0","113","0.24","0.05","0.07","2.2","1.6","3.9","2","1.9","0.3","0.8","10","0.4","3","160","309","25","17","75","1.1","0.3","0.8","0.11","1.9","233","4","0.1","4","2.4","0","0","0","0","36.33","8.25","0","3.55","0","0","6.49","33.61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"949","UK_NDB_3","30121","UK_current","19BEBRUN","Beef brisket/silverside, uncooked (including fat)","Beef brisket/silverside, uncooked (including fat)","23B","","","68.2","3.4","6.25","21.2","9.6","0","171","715","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.19","4.13","0.09","0.18","0.37","60","0","0","0","0","0","0","0.44","0.09","0.23","4.9","4.5","9.3","0","0","0.6","1.8","5","0.7","1","56","348","4","22","197","2","0.8","1.2","0.04","3.5","38","11","0","7","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1268","UK_NDB_3","30143","UK_current","19BEBUFR","Beef burger, fried (no bun)","Beef burger, fried (no bun)","29R","","","50.8","2.5","6.25","15.8","19.3","9.7","273","1138","0","0.8","8.9","0.7","0.6","0","0.8","0.3","0.1","0","0","0.3","0","0.1","0","0","0","0","0","0","0.1","7.29","8.12","0.22","1.53","0.69","84","5","0","0","0","0","5","0.54","0.07","0.07","3.8","4","7.8","0","0.4","0.2","2","24","0.8","2","600","270","110","25","200","2.5","0.7","1.8","0.15","1.2","900","15","0.25","9","0.2","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","79","0","0","0","0","0","0","0","0","0","0","0","0",""
"3848","UK_NDB_3","30151","UK_current","19BEBUSP","Benecol buttery spread/margarine","Benecol buttery spread/margarine","21A","","","36.2","0.4","6.25","2.5","59","0.8","544","2239","0","0","0","0.8","0","0","0.8","0","0","0","0.8","0","0","0","0","0","0","0","0","0","0","11","32.68","0.07","14.24","0.15","3","835","387","1","386","0","900","7.5","0","0","0","0","0","0","8.3","0","0","0","0","0","400","110","39","4","82","0","0","0","0","0.2","616","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11333","UK_NDB_3","30122","UK_current","19BECAMI","Beef casserole mix, dry/packet","Beef casserole mix, dry/packet","50R","","","7.3","1.3","6.26","8.1","1.4","73.7","321","1369","0","3.1","66.4","7.3","4.2","5.2","2.1","2.3","1.4","0","0.8","2.8","0","1","0","0","0","0","0","0","5.8","0.47","0.6","0.05","0.21","0","0","0","0","0","0","0","0","0","0.21","0.15","3.3","1.6","4.9","0","0","0.2","0","6","0.7","2","4515","804","92","62","209","3.9","0","3.9","0.26","1","5864","74","0.54","0","6.8","0","0","0","0","16","0","0","0","0","0","5.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"3963","UK_NDB_3","30123","UK_current","19BECHFL","Besan (chickpea) flour / gram flour","Besan (chickpea) flour / gram flour","1R","","","9","3.6","6.25","22.7","2.2","53.7","312","1327","0","9.1","51.5","2.3","10.1","0","2.3","0","0","0","0","2.3","0","0","0","0","0","0","0","0","0","0.25","0.41","0.06","1.08","0","0","0","32","0","32","0","5","0","0.45","0.17","1.9","4.2","6.1","0","2.5","0.5","0","193","1.2","8","2","297","58","62","220","2.6","0","2.6","0.27","1.5","71","0","1.64","4","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"9810","UK_NDB_3","29984","UK_current","19BECO","Beef cobbler","Beef cobbler","23B","","","64.4","1.8","6.88","11.3","10","12.8","183","767","0","0.9","11.2","1.5","1.2","0","1.5","0.5","0.4","0","0","0.6","0","0","0","0","0","0","0","0","0.2","3.78","4.26","0.11","1.06","0.08","35","1","1002","258","871","5","168","0.2","0.06","0.08","1.4","2.4","3.8","1.6","0.5","0.1","0.8","9","0.2","1","281","165","49","13","127","1.2","0.3","0.9","0.05","2.7","351","6","0.15","4","0.2","0","0","0","0","7.911","0","1.746","7.839","0","0","11.943","28.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2810","UK_NDB_3","30153","UK_current","19BECUCA","Beef curry, canned","Beef curry, canned","23B","","","63.2","2.4","7.1","14.9","15.6","2.8","210","875","0","1.1","0.4","2.3","1.5","0","2.3","1.1","1.1","0","0","0.2","0","0","0","0","0","0","0","0","0.8","2.54","8.16","0.77","3.11","0.14","44","1","238","0","227","22","41","0.28","0.06","0.09","1.7","3.1","4.7","3","3.1","0.2","1.1","9","0.2","1","192","267","29","22","108","2.1","0.4","1.7","0.08","3.8","301","7","0.13","5","0.8","0","0","0.7","0","35.14","0","0","0","0","0","10.11","42.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8107","UK_NDB_3","30146","UK_current","19BECUMA","Beef curry, made with ready made sauce","Beef curry, made with ready made sauce","23B","","","66.9","1.6","8.93","14.6","14.2","1.7","193","801","0","0.2","0.5","0.9","2.4","0.1","1.1","0.3","0.3","0","0","0.3","0","0","0","0","0","0","0","0","0","5.96","5.72","0.15","0.47","0.2","51","22","26","0","25","3","26","0.73","0.06","0.08","3.8","2.5","6.3","0.9","0.6","0.3","1.3","7","0.3","1","97","222","21","14","123","1.4","0.4","1","0.02","2.9","118","8","0.06","4","0","0","0","0","0","0","0","0","0","0","0","16.01","50.66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"9318","UK_NDB_3","30147","UK_current","19BECURE","Beef curry, ready meal, with rice","Beef curry, ready meal, with rice","23A","","","71","0.9","6.12","5.7","2.7","19.8","122","515","0","0.8","17.8","2","1.7","0.5","1.4","0.7","0.7","0","0.3","0.3","0","0.1","0","0","0","0","0","0","0.7","1.25","0.8","0.06","0.24","0.15","18","0","0","0","0","0","0","0.09","0.03","0.1","1.5","1.1","2.6","0","0.3","0.2","0.4","4","0.5","2","166","210","21","14","77","1.1","0.2","0.9","0.06","1.4","260","6","0.25","2","0.8","1.55","0","0","0","4.37","1","0","0","0","0","4.33","11.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8107","UK_NDB_3","30145","UK_current","19BECUTA","Beef curry, takeaway","Beef curry, takeaway","23B","","","66.9","1.6","8.93","14.6","14.2","1.7","193","801","0","0.2","0.5","0.9","2.4","0.1","1.1","0.3","0.3","0","0","0.3","0","0","0","0","0","0","0","0","0","5.96","5.72","0.15","0.47","0.2","51","22","26","0","25","3","26","0.73","0.06","0.08","3.8","2.5","6.3","0.9","0.6","0.3","1.3","7","0.3","1","97","222","21","14","123","1.4","0.4","1","0.02","2.9","118","8","0.06","4","0","0","0","0","0","0","0","0","0","0","0","16.01","50.66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11017","UK_NDB_3","30124","UK_current","19BEEFTA","Berocca, effervescent tablet","Berocca, effervescent tablet","54I","","","0","0","6.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.8","15","50","0","50","500","0","8.2","10","400","23","150","0","0","0","100","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11558","UK_NDB_3","30140","UK_current","19BEFPOT","Beef potato and vegetable stew","Beef, potato and vegetable stew","23B","","","80.2","1.1","6.25","6.8","2.7","8.3","83","348","0","0.9","6.5","1.7","1.2","0","1.7","0.5","0.5","0","0","0.7","0","0","0","0","0","0","0","0","0.1","0.83","1.16","0.07","0.38","0.05","17","0","1086","282","943","4","181","0.12","0.09","0.06","0.9","1.5","2.4","4.5","0.3","0.1","0.5","12","0.2","1","219","221","14","13","55","0.7","0.2","0.5","0.05","1.6","333","4","0.08","2","0.1","0","0","0","0","7.1","0","2.1","9.52","0","0","14.49","18.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"4558","UK_NDB_3","30125","UK_current","19BEFR","Beansprouts, fried","Beansprouts, fried","37M","Bean sprouts, fried","","90.1","0.2","6.25","1.5","5.7","0.8","60","249","0","0.7","0.4","0.4","0.8","0","0.4","0.2","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0.7","1.16","0.19","3.4","0","0","0","16","8","8","8","3","0","0.02","0.03","0.2","0.3","0.5","0.9","3","0","0","11","0.4","1","76","34","12","9","19","0.9","0","0.9","0.09","0.8","113","2","0.28","1","0","0","0","0","0","0","0","0","0","0","0","94.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"949","UK_NDB_3","30126","UK_current","19BEJOUN","Beef joint, uncooked (including fat)","Beef joint, uncooked (including fat)","23B","","","68.2","3.4","6.25","21.2","9.6","0","171","715","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.19","4.13","0.09","0.18","0.37","60","0","0","0","0","0","0","0.44","0.09","0.23","4.9","4.5","9.3","0","0","0.6","1.8","5","0.7","1","56","348","4","22","197","2","0.8","1.2","0.04","3.5","38","11","0","7","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1347","UK_NDB_3","30149","UK_current","19BELARE","Beef lasagne, ready meal","Beef lasagne, ready meal","23A","","","68.1","1.2","6.25","7.6","5.9","12","128","539","0","0.8","9.4","2.6","1.1","0.3","2.3","0.6","0.6","0","1.1","0.3","0","0.3","0","0","0","0","0","0","0.6","2.7","1.85","0.08","0.51","0.26","23","53","83","0","83","0","67","0.38","0.33","0.12","1.4","1.3","2.7","4.3","0.4","0.1","0.6","11","0.4","4","216","225","82","19","115","1","0.2","0.8","0.1","1.4","333","10","0.22","5","0.9","0","0","0","0","12.25","10.5","0","0","0","0","4.88","12.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3.45",""
